uf,ano,mes,segmento,consumo_mwh
SC,2023,7,industrial,989382.964
RS,2023,7,industrial,826843.706
MS,2023,7,industrial,134216.961
MT,2023,7,industrial,209400.224
GO,2023,7,industrial,504332.32
DF,2023,7,industrial,46575.0
RO,2023,8,industrial,46488.883
AC,2023,8,industrial,4355.948
AM,2023,8,industrial,187593.0
RR,2023,8,industrial,2841.357
PA,2023,8,industrial,1177414.001
AP,2023,8,industrial,3376.373
TO,2023,8,industrial,43481.625
MA,2023,8,industrial,498790.315
PI,2023,8,industrial,20405.943
CE,2023,8,industrial,237999.681
RN,2023,8,industrial,108746.0
PB,2023,8,industrial,111708.808
PE,2023,8,industrial,320270.533
AL,2023,8,industrial,125150.523
SE,2023,8,industrial,94092.088
BA,2023,8,industrial,826118.416
MG,2023,8,industrial,2925759.114
ES,2023,8,industrial,379675.499
RJ,2023,8,industrial,740348.556
SP,2023,8,industrial,4233689.537
PR,2023,8,industrial,1234287.385
SC,2023,8,industrial,1012985.115
RS,2023,8,industrial,847081.996
MS,2023,8,industrial,141079.118
MT,2023,8,industrial,225962.879
GO,2023,8,industrial,533139.216
DF,2023,8,industrial,53983.0
RO,2023,9,industrial,45856.245
AC,2023,9,industrial,3985.941
AM,2023,9,industrial,181413.0
RR,2023,9,industrial,2575.775
PA,2023,9,industrial,1198895.001
AP,2023,9,industrial,3086.551
TO,2023,9,industrial,40809.667
MA,2023,9,industrial,480988.563
PI,2023,9,industrial,19784.814
CE,2023,9,industrial,263937.684
RN,2023,9,industrial,107897.0
PB,2023,9,industrial,106945.862
PE,2023,9,industrial,311890.107
AL,2023,9,industrial,159160.807
SE,2023,9,industrial,109662.09
BA,2023,9,industrial,810420.513
MG,2023,9,industrial,2784754.82
ES,2023,9,industrial,370757.597
RJ,2023,9,industrial,664942.827
SP,2023,9,industrial,4343902.186
PR,2023,9,industrial,1189717.46
SC,2023,9,industrial,986584.003
RS,2023,9,industrial,871055.027
MS,2023,9,industrial,140790.117
MT,2023,9,industrial,218281.952
GO,2023,9,industrial,513904.743
DF,2023,9,industrial,52365.0
RO,2023,10,industrial,45406.788
AC,2023,10,industrial,4180.411
AM,2023,10,industrial,177645.0
RR,2023,10,industrial,2712.65
PA,2023,10,industrial,1180981.0
AP,2023,10,industrial,3137.704
TO,2023,10,industrial,44771.915
MA,2023,10,industrial,512932.718
PI,2023,10,industrial,19886.416
CE,2023,10,industrial,245890.725
RN,2023,10,industrial,111297.0
PB,2023,10,industrial,111180.979
PE,2023,10,industrial,317874.367
AL,2023,10,industrial,149602.796
SE,2023,10,industrial,106202.961
BA,2023,10,industrial,831598.925
MG,2023,10,industrial,2919542.73
ES,2023,10,industrial,395199.501
RJ,2023,10,industrial,748924.458
SP,2023,10,industrial,4312590.025
PR,2023,10,industrial,1218599.043
SC,2023,10,industrial,998550.14
RS,2023,10,industrial,844001.485
MS,2023,10,industrial,142675.442
MT,2023,10,industrial,217125.475
GO,2023,10,industrial,529259.766
DF,2023,10,industrial,53169.0
RO,2023,11,industrial,45103.687
AC,2023,11,industrial,4230.598
AM,2023,11,industrial,161724.0
RR,2023,11,industrial,2947.61
PA,2023,11,industrial,1104648.0
AP,2023,11,industrial,3516.467
TO,2023,11,industrial,39905.854
MA,2023,11,industrial,517390.955
PI,2023,11,industrial,18889.699
CE,2023,11,industrial,236990.978
RN,2023,11,industrial,102768.0
PB,2023,11,industrial,106856.643
PE,2023,11,industrial,312093.09
AL,2023,11,industrial,144892.811
SE,2023,11,industrial,103760.063
BA,2023,11,industrial,788413.967
MG,2023,11,industrial,2882786.973
ES,2023,11,industrial,399799.964
RJ,2023,11,industrial,692671.966
SP,2023,11,industrial,4386707.39
PR,2023,11,industrial,1209853.604
SC,2023,11,industrial,991958.803
RS,2023,11,industrial,875029.158
MS,2023,11,industrial,139191.417
MT,2023,11,industrial,207652.142
GO,2023,11,industrial,534001.393
DF,2023,11,industrial,47414.0
RO,2023,12,industrial,45496.87
AC,2023,12,industrial,4158.134
AM,2023,12,industrial,153546.0
RR,2023,12,industrial,2656.373
PA,2023,12,industrial,1161580.0
AP,2023,12,industrial,3139.135
TO,2023,12,industrial,35469.397
MA,2023,12,industrial,549431.07
PI,2023,12,industrial,19436.937
CE,2023,12,industrial,227092.088
RN,2023,12,industrial,101636.0
PB,2023,12,industrial,99361.119
PE,2023,12,industrial,301797.779
AL,2023,12,industrial,153673.141
SE,2023,12,industrial,93549.73
BA,2023,12,industrial,800731.106
MG,2023,12,industrial,2865288.84
ES,2023,12,industrial,397825.764
RJ,2023,12,industrial,631292.603
SP,2023,12,industrial,4245202.121
PR,2023,12,industrial,1166321.888
SC,2023,12,industrial,915691.935
RS,2023,12,industrial,810700.836
MS,2023,12,industrial,135354.529
MT,2023,12,industrial,194987.822
GO,2023,12,industrial,516113.59
DF,2023,12,industrial,50885.0
RO,2024,1,industrial,44233.243
AC,2024,1,industrial,3917.519
AM,2024,1,industrial,179182.0
RR,2024,1,industrial,2727.392
PA,2024,1,industrial,1149143.905
AP,2024,1,industrial,3172.361
TO,2024,1,industrial,34877.868
MA,2024,1,industrial,561108.563
PI,2024,1,industrial,18631.84
CE,2024,1,industrial,200356.825
RN,2024,1,industrial,104794.0
PB,2024,1,industrial,105450.497
PE,2024,1,industrial,298347.716
AL,2024,1,industrial,151408.085
SE,2024,1,industrial,97427.375
BA,2024,1,industrial,798027.978
MG,2024,1,industrial,2835477.403
ES,2024,1,industrial,369892.124
RJ,2024,1,industrial,743300.074
SP,2024,1,industrial,4023927.447
PR,2024,1,industrial,1204075.281
SC,2024,1,industrial,962731.113
RS,2024,1,industrial,778044.378
MS,2024,1,industrial,139226.734
MT,2024,1,industrial,198724.509
GO,2024,1,industrial,504063.94
DF,2024,1,industrial,46421.381
RO,2024,2,industrial,43306.157
AC,2024,2,industrial,4007.704
AM,2024,2,industrial,173996.0
RR,2024,2,industrial,2686.715
PA,2024,2,industrial,1050812.399
AP,2024,2,industrial,3057.623
TO,2024,2,industrial,32242.557
MA,2024,2,industrial,521712.478
PI,2024,2,industrial,15253.608
CE,2024,2,industrial,219489.423
RN,2024,2,industrial,104785.0
PB,2024,2,industrial,101077.55
PE,2024,2,industrial,312026.501
AL,2024,2,industrial,137623.746
SE,2024,2,industrial,84775.92
BA,2024,2,industrial,812530.717
MG,2024,2,industrial,2724729.855
ES,2024,2,industrial,358573.578
RJ,2024,2,industrial,685091.797
SP,2024,2,industrial,4253555.191
PR,2024,2,industrial,1188632.446
SC,2024,2,industrial,1016076.156
RS,2024,2,industrial,824057.622
MS,2024,2,industrial,147239.702
MT,2024,2,industrial,201531.05
GO,2024,2,industrial,506203.471
DF,2024,2,industrial,45764.312
RO,2024,3,industrial,46197.542
AC,2024,3,industrial,4276.064
AM,2024,3,industrial,188203.0
RR,2024,3,industrial,2548.298
PA,2024,3,industrial,1127381.999
AP,2024,3,industrial,3310.028
TO,2024,3,industrial,41168.607
MA,2024,3,industrial,526938.782
PI,2024,3,industrial,18745.581
CE,2024,3,industrial,213511.038
RN,2024,3,industrial,107976.0
PB,2024,3,industrial,109191.699
PE,2024,3,industrial,325637.561
AL,2024,3,industrial,177120.945
SE,2024,3,industrial,99389.997
BA,2024,3,industrial,825821.236
MG,2024,3,industrial,2960334.624
ES,2024,3,industrial,381453.591
RJ,2024,3,industrial,724261.514
SP,2024,3,industrial,4288286.059
PR,2024,3,industrial,1247447.014
SC,2024,3,industrial,1039922.959
RS,2024,3,industrial,883569.295
MS,2024,3,industrial,148500.753
MT,2024,3,industrial,219340.103
GO,2024,3,industrial,523341.126
DF,2024,3,industrial,43038.138
RO,2024,4,industrial,46205.574
AC,2024,4,industrial,4424.868
AM,2024,4,industrial,189717.0
RR,2024,4,industrial,2710.683
PA,2024,4,industrial,1087744.675
AP,2024,4,industrial,3656.396
TO,2024,4,industrial,41470.223
MA,2024,4,industrial,498025.828
PI,2024,4,industrial,18718.351
CE,2024,4,industrial,222464.768
RN,2024,4,industrial,105523.0
PB,2024,4,industrial,112089.183
PE,2024,4,industrial,327408.716
AL,2024,4,industrial,124875.391
SE,2024,4,industrial,90296.479
BA,2024,4,industrial,826224.8
MG,2024,4,industrial,2941847.318
ES,2024,4,industrial,409206.494
RJ,2024,4,industrial,734124.731
SP,2024,4,industrial,4425957.656
PR,2024,4,industrial,1274910.951
SC,2024,4,industrial,1057508.33
RS,2024,4,industrial,880983.968
MS,2024,4,industrial,149106.337
MT,2024,4,industrial,222722.647
GO,2024,4,industrial,532899.117
DF,2024,4,industrial,46763.374
RO,2024,5,industrial,46671.695
AC,2024,5,industrial,4588.846
AM,2024,5,industrial,195529.0
RR,2024,5,industrial,2929.76
PA,2024,5,industrial,1198365.763
AP,2024,5,industrial,3182.878
TO,2024,5,industrial,44950.207
MA,2024,5,industrial,528210.262
PI,2024,5,industrial,20422.301
CE,2024,5,industrial,253673.84
RN,2024,5,industrial,110264.0
PB,2024,5,industrial,111225.347
PE,2024,5,industrial,349180.739
AL,2024,5,industrial,117327.992
SE,2024,5,industrial,93337.89
BA,2024,5,industrial,839409.652
MG,2024,5,industrial,2966526.281
ES,2024,5,industrial,410693.273
RJ,2024,5,industrial,709430.639
SP,2024,5,industrial,4472629.15
PR,2024,5,industrial,1296720.048
SC,2024,5,industrial,991110.469
RS,2024,5,industrial,820137.253
MS,2024,5,industrial,152540.622
MT,2024,5,industrial,232772.714
GO,2024,5,industrial,519673.905
DF,2024,5,industrial,45904.114
RO,2024,6,industrial,46264.291
AC,2024,6,industrial,4313.637
AM,2024,6,industrial,183930.0
RR,2024,6,industrial,2303.678
PA,2024,6,industrial,1189952.758
AP,2024,6,industrial,4375.282
TO,2024,6,industrial,42854.722
MA,2024,6,industrial,543564.212
PI,2024,6,industrial,20808.859
CE,2024,6,industrial,252931.302
RN,2024,6,industrial,102747.0
PB,2024,6,industrial,107645.794
PE,2024,6,industrial,323333.346
AL,2024,6,industrial,122258.189
SE,2024,6,industrial,88671.478
BA,2024,6,industrial,832689.008
MG,2024,6,industrial,2910731.979
ES,2024,6,industrial,407359.838
RJ,2024,6,industrial,691449.321
SP,2024,6,industrial,4418909.737
PR,2024,6,industrial,1249080.497
SC,2024,6,industrial,1012356.515
RS,2024,6,industrial,803815.855
MS,2024,6,industrial,156468.51
MT,2024,6,industrial,224209.033
GO,2024,6,industrial,537725.242
DF,2024,6,industrial,49905.538
RO,2024,7,industrial,46908.124
AC,2024,7,industrial,4471.147
AM,2024,7,industrial,203210.0
RR,2024,7,industrial,2698.015
PA,2024,7,industrial,1252914.514
AP,2024,7,industrial,5294.933
TO,2024,7,industrial,46672.944
MA,2024,7,industrial,567659.105
PI,2024,7,industrial,21068.779
CE,2024,7,industrial,240285.789
RN,2024,7,industrial,116047.0
PB,2024,7,industrial,110875.019
PE,2024,7,industrial,333554.262
AL,2024,7,industrial,145263.464
SE,2024,7,industrial,99682.47
BA,2024,7,industrial,817086.477
MG,2024,7,industrial,3082371.487
ES,2024,7,industrial,431298.402
RJ,2024,7,industrial,719441.695
SP,2024,7,industrial,4353196.482
PR,2024,7,industrial,1301801.891
SC,2024,7,industrial,1034756.015
RS,2024,7,industrial,856277.308
MS,2024,7,industrial,185049.77
MT,2024,7,industrial,237224.24
GO,2024,7,industrial,527605.187
DF,2024,7,industrial,48149.383
RO,2024,8,industrial,48483.54
AC,2024,8,industrial,4624.591
AM,2024,8,industrial,210795.0
RR,2024,8,industrial,2781.74
PA,2024,8,industrial,1243198.495
AP,2024,8,industrial,4991.215
TO,2024,8,industrial,48268.622
MA,2024,8,industrial,592501.423
PI,2024,8,industrial,21284.674
CE,2024,8,industrial,256113.336
RN,2024,8,industrial,116622.0
PB,2024,8,industrial,111011.978
PE,2024,8,industrial,338610.23
AL,2024,8,industrial,158095.024
SE,2024,8,industrial,103947.226
BA,2024,8,industrial,859639.326
MG,2024,8,industrial,3119633.741
ES,2024,8,industrial,420883.429
RJ,2024,8,industrial,749943.938
SP,2024,8,industrial,4542513.404
PR,2024,8,industrial,1348993.292
SC,2024,8,industrial,1054736.473
RS,2024,8,industrial,934222.257
MS,2024,8,industrial,185259.295
MT,2024,8,industrial,244389.653
GO,2024,8,industrial,554114.088
DF,2024,8,industrial,57451.932
RO,2024,9,industrial,46826.512
AC,2024,9,industrial,4436.952
AM,2024,9,industrial,196964.0
RR,2024,9,industrial,3118.604
PA,2024,9,industrial,1230212.992
AP,2024,9,industrial,4600.946
TO,2024,9,industrial,47166.491
MA,2024,9,industrial,590690.205
PI,2024,9,industrial,20343.642
CE,2024,9,industrial,254851.985
RN,2024,9,industrial,114097.0
PB,2024,9,industrial,103322.545
PE,2024,9,industrial,314051.347
AL,2024,9,industrial,141014.876
SE,2024,9,industrial,96960.313
BA,2024,9,industrial,838339.417
MG,2024,9,industrial,2969052.377
ES,2024,9,industrial,426958.645
RJ,2024,9,industrial,724183.905
SP,2024,9,industrial,4575886.341
PR,2024,9,industrial,1286892.305
SC,2024,9,industrial,1026034.029
RS,2024,9,industrial,925982.397
MS,2024,9,industrial,160013.751
MT,2024,9,industrial,234940.796
GO,2024,9,industrial,535254.71
DF,2024,9,industrial,47440.95
RO,2024,10,industrial,46119.895
AC,2024,10,industrial,4520.196
AM,2024,10,industrial,204198.0
RR,2024,10,industrial,3172.561
PA,2024,10,industrial,1221539.948
AP,2024,10,industrial,4476.026
TO,2024,10,industrial,45062.101
MA,2024,10,industrial,620735.599
PI,2024,10,industrial,20914.701
CE,2024,10,industrial,253561.507
RN,2024,10,industrial,115562.0
PB,2024,10,industrial,110922.153
PE,2024,10,industrial,328537.789
AL,2024,10,industrial,107944.373
SE,2024,10,industrial,100194.901
BA,2024,10,industrial,822831.356
MG,2024,10,industrial,3034067.302
ES,2024,10,industrial,400444.243
RJ,2024,10,industrial,740741.112
SP,2024,10,industrial,4468664.959
PR,2024,10,industrial,1317118.174
SC,2024,10,industrial,1100796.013
RS,2024,10,industrial,863670.11
MS,2024,10,industrial,149025.167
MT,2024,10,industrial,245026.923
GO,2024,10,industrial,541808.0
DF,2024,10,industrial,46581.253
RO,2024,11,industrial,47575.607
AC,2024,11,industrial,4438.826
AM,2024,11,industrial,193337.0
RR,2024,11,industrial,2743.716
PA,2024,11,industrial,1214057.099
AP,2024,11,industrial,4781.614
TO,2024,11,industrial,40995.186
MA,2024,11,industrial,650469.47
PI,2024,11,industrial,20364.194
CE,2024,11,industrial,249287.368
RN,2024,11,industrial,113582.0
PB,2024,11,industrial,109391.977
PE,2024,11,industrial,336408.475
AL,2024,11,industrial,128034.268
SE,2024,11,industrial,90148.814
BA,2024,11,industrial,810906.933
MG,2024,11,industrial,2917383.317
ES,2024,11,industrial,400014.701
RJ,2024,11,industrial,702426.838
SP,2024,11,industrial,4611874.823
PR,2024,11,industrial,1310223.114
SC,2024,11,industrial,1057968.282
RS,2024,11,industrial,883132.168
MS,2024,11,industrial,151906.489
MT,2024,11,industrial,223970.134
GO,2024,11,industrial,548113.863
DF,2024,11,industrial,52350.399
RO,2024,12,industrial,45187.722
AC,2024,12,industrial,4269.669
AM,2024,12,industrial,167947.0
RR,2024,12,industrial,2932.432
PA,2024,12,industrial,1281739.741
AP,2024,12,industrial,4780.859
TO,2024,12,industrial,38417.706
MA,2024,12,industrial,630482.096
PI,2024,12,industrial,20277.743
CE,2024,12,industrial,239374.969
RN,2024,12,industrial,109633.0
PB,2024,12,industrial,101925.948
PE,2024,12,industrial,323223.826
AL,2024,12,industrial,158673.127
SE,2024,12,industrial,96931.836
BA,2024,12,industrial,817230.399
MG,2024,12,industrial,2924866.937
ES,2024,12,industrial,433028.98
RJ,2024,12,industrial,614962.617
SP,2024,12,industrial,4425426.668
PR,2024,12,industrial,1209559.323
SC,2024,12,industrial,887731.47
RS,2024,12,industrial,819457.411
MS,2024,12,industrial,144140.584
MT,2024,12,industrial,206278.341
GO,2024,12,industrial,534221.453
DF,2024,12,industrial,47905.031
RO,2025,1,industrial,44999.075
AC,2025,1,industrial,4319.471
AM,2025,1,industrial,191654.0
RR,2025,1,industrial,2890.68
PA,2025,1,industrial,1288796.358
AP,2025,1,industrial,4234.227
TO,2025,1,industrial,39407.295
MA,2025,1,industrial,632109.275
PI,2025,1,industrial,19399.783
CE,2025,1,industrial,205718.443
RN,2025,1,industrial,106907.205
PB,2025,1,industrial,106083.323
PE,2025,1,industrial,303574.196
AL,2025,1,industrial,123659.735
SE,2025,1,industrial,97576.446
BA,2025,1,industrial,793325.334
MG,2025,1,industrial,2915074.016
ES,2025,1,industrial,393805.353
RJ,2025,1,industrial,707821.008
SP,2025,1,industrial,4168586.056
PR,2025,1,industrial,1245746.003
SC,2025,1,industrial,1034592.66
RS,2025,1,industrial,746394.314
MS,2025,1,industrial,147748.832
MT,2025,1,industrial,212270.29
GO,2025,1,industrial,515744.727
DF,2025,1,industrial,43244.129
RO,2025,2,industrial,44085.953
AC,2025,2,industrial,4261.669
AM,2025,2,industrial,183557.0
RR,2025,2,industrial,2821.46
PA,2025,2,industrial,1123387.711
AP,2025,2,industrial,4534.326
TO,2025,2,industrial,39153.543
MA,2025,2,industrial,597808.164
PI,2025,2,industrial,15920.789
CE,2025,2,industrial,232625.418
RN,2025,2,industrial,106447.216
PB,2025,2,industrial,101682.359
PE,2025,2,industrial,307930.854
AL,2025,2,industrial,125226.493
SE,2025,2,industrial,98490.883
BA,2025,2,industrial,788869.298
MG,2025,2,industrial,2736575.219
ES,2025,2,industrial,378864.47
RJ,2025,2,industrial,681861.203
SP,2025,2,industrial,4375987.321
PR,2025,2,industrial,1241212.462
SC,2025,2,industrial,1024461.289
RS,2025,2,industrial,811564.332
MS,2025,2,industrial,151111.843
MT,2025,2,industrial,203217.854
GO,2025,2,industrial,520406.856
DF,2025,2,industrial,42061.776
RO,2025,3,industrial,47549.147
AC,2025,3,industrial,4557.291
AM,2025,3,industrial,192177.0
RR,2025,3,industrial,2881.112
PA,2025,3,industrial,1235305.863
AP,2025,3,industrial,4026.73
TO,2025,3,industrial,45939.485
MA,2025,3,industrial,658236.671
PI,2025,3,industrial,18789.85
CE,2025,3,industrial,221240.232
RN,2025,3,industrial,113401.703
PB,2025,3,industrial,111739.51
PE,2025,3,industrial,294301.406
AL,2025,3,industrial,139289.214
SE,2025,3,industrial,102078.021
BA,2025,3,industrial,791482.921
MG,2025,3,industrial,3017504.839
ES,2025,3,industrial,412223.063
RJ,2025,3,industrial,719685.448
SP,2025,3,industrial,4385953.835
PR,2025,3,industrial,1342714.155
SC,2025,3,industrial,1107727.449
RS,2025,3,industrial,874197.113
MS,2025,3,industrial,153882.818
MT,2025,3,industrial,230549.606
GO,2025,3,industrial,524934.013
DF,2025,3,industrial,47738.377
RO,2025,4,industrial,44045.181
AC,2025,4,industrial,4514.434
AM,2025,4,industrial,192099.0
RR,2025,4,industrial,2938.679
PA,2025,4,industrial,1248753.389
AP,2025,4,industrial,4044.289
TO,2025,4,industrial,48089.275
MA,2025,4,industrial,663210.706
PI,2025,4,industrial,19158.01
CE,2025,4,industrial,242997.809
RN,2025,4,industrial,111431.406
PB,2025,4,industrial,101461.382
PE,2025,4,industrial,323144.386
AL,2025,4,industrial,112433.74
SE,2025,4,industrial,95087.169
BA,2025,4,industrial,799263.007
MG,2025,4,industrial,2897886.607
ES,2025,4,industrial,405319.085
RJ,2025,4,industrial,707326.274
SP,2025,4,industrial,4420776.915
PR,2025,4,industrial,1286143.722
SC,2025,4,industrial,1043488.297
RS,2025,4,industrial,930820.477
MS,2025,4,industrial,148751.725
MT,2025,4,industrial,238312.829
GO,2025,4,industrial,540229.176
DF,2025,4,industrial,46729.667
RO,2025,5,industrial,47042.316
AC,2025,5,industrial,4695.936
AM,2025,5,industrial,197999.0
RR,2025,5,industrial,2950.611
PA,2025,5,industrial,1254664.053
AP,2025,5,industrial,4523.155
TO,2025,5,industrial,48681.817
MA,2025,5,industrial,695757.073
PI,2025,5,industrial,21490.898
CE,2025,5,industrial,260386.943
RN,2025,5,industrial,117373.688
PB,2025,5,industrial,108759.461
PE,2025,5,industrial,321550.786
AL,2025,5,industrial,132883.235
SE,2025,5,industrial,104363.74
BA,2025,5,industrial,820715.576
MG,2025,5,industrial,2968486.847
ES,2025,5,industrial,437649.165
RJ,2025,5,industrial,727218.781
SP,2025,5,industrial,4429058.938
PR,2025,5,industrial,1326744.489
SC,2025,5,industrial,1087160.753
RS,2025,5,industrial,899241.614
MS,2025,5,industrial,148926.152
MT,2025,5,industrial,240802.184
GO,2025,5,industrial,516963.352
DF,2025,5,industrial,47941.53
RO,2025,6,industrial,47401.789
AC,2025,6,industrial,4494.506
AM,2025,6,industrial,187544.0
RR,2025,6,industrial,2610.106
PA,2025,6,industrial,1234416.131
AP,2025,6,industrial,4495.428
TO,2025,6,industrial,48825.522
MA,2025,6,industrial,646716.669
PI,2025,6,industrial,21302.597
CE,2025,6,industrial,262363.584
RN,2025,6,industrial,115717.984
PB,2025,6,industrial,101745.776
PE,2025,6,industrial,312223.316
AL,2025,6,industrial,113399.44
SE,2025,6,industrial,95721.086
BA,2025,6,industrial,817513.374
MG,2025,6,industrial,2913262.979
ES,2025,6,industrial,392066.15
RJ,2025,6,industrial,698069.878
SP,2025,6,industrial,4416301.367
PR,2025,6,industrial,1277053.428
SC,2025,6,industrial,1029079.871
RS,2025,6,industrial,881746.619
MS,2025,6,industrial,145346.762
MT,2025,6,industrial,231810.75
GO,2025,6,industrial,538334.312
DF,2025,6,industrial,51714.112
RO,2025,7,industrial,48602.542
AC,2025,7,industrial,4639.063
AM,2025,7,industrial,198537.0
RR,2025,7,industrial,2354.855
PA,2025,7,industrial,1269547.321
AP,2025,7,industrial,4414.71
TO,2025,7,industrial,50249.998
MA,2025,7,industrial,662475.718
PI,2025,7,industrial,21557.869
CE,2025,7,industrial,236163.288
RN,2025,7,industrial,110721.398
PB,2025,7,industrial,115514.714
PE,2025,7,industrial,321627.482
AL,2025,7,industrial,106153.629
SE,2025,7,industrial,104302.261
BA,2025,7,industrial,817017.2
MG,2025,7,industrial,3018465.435
ES,2025,7,industrial,411558.545
RJ,2025,7,industrial,689842.93
SP,2025,7,industrial,4340054.733
PR,2025,7,industrial,1308638.87
SC,2025,7,industrial,1063433.139
RS,2025,7,industrial,870260.064
MS,2025,7,industrial,149925.115
MT,2025,7,industrial,244928.486
GO,2025,7,industrial,519933.583
DF,2025,7,industrial,52026.578
RO,2025,8,industrial,49011.451
AC,2025,8,industrial,4906.391
AM,2025,8,industrial,204955.0
RR,2025,8,industrial,3129.336
PA,2025,8,industrial,1344420.862
AP,2025,8,industrial,4621.734
TO,2025,8,industrial,48737.894
MA,2025,8,industrial,663507.551
PI,2025,8,industrial,21146.895
CE,2025,8,industrial,248944.457
RN,2025,8,industrial,124430.758
PB,2025,8,industrial,111195.793
PE,2025,8,industrial,338515.083
AL,2025,8,industrial,101688.342
SE,2025,8,industrial,107281.403
BA,2025,8,industrial,833261.926
MG,2025,8,industrial,2934702.877
ES,2025,8,industrial,422854.758
RJ,2025,8,industrial,707080.601
SP,2025,8,industrial,4492495.492
PR,2025,8,industrial,1279077.553
SC,2025,8,industrial,1064256.697
RS,2025,8,industrial,933322.788
MS,2025,8,industrial,157443.68
MT,2025,8,industrial,259862.214
GO,2025,8,industrial,553210.685
DF,2025,8,industrial,54009.799
RO,2025,9,industrial,48872.791
AC,2025,9,industrial,4745.405
AM,2025,9,industrial,198853.0
RR,2025,9,industrial,3226.267
PA,2025,9,industrial,1292589.926
AP,2025,9,industrial,4301.155
TO,2025,9,industrial,47333.558
MA,2025,9,industrial,645478.0
PI,2025,9,industrial,19713.407
CE,2025,9,industrial,250039.943
RN,2025,9,industrial,122242.95
PB,2025,9,industrial,110699.27
PE,2025,9,industrial,323519.952
AL,2025,9,industrial,89932.06
SE,2025,9,industrial,103449.474
BA,2025,9,industrial,828582.014
MG,2025,9,industrial,2858964.986
ES,2025,9,industrial,405521.459
RJ,2025,9,industrial,666293.362
SP,2025,9,industrial,4455756.783
PR,2025,9,industrial,1240590.035
SC,2025,9,industrial,1063082.887
RS,2025,9,industrial,905685.293
MS,2025,9,industrial,154077.979
MT,2025,9,industrial,250098.552
GO,2025,9,industrial,524203.347
DF,2025,9,industrial,54148.996
RO,2025,10,industrial,50257.603
AC,2025,10,industrial,4824.057
AM,2025,10,industrial,209187.0
RR,2025,10,industrial,3017.79
PA,2025,10,industrial,1356159.481
AP,2025,10,industrial,4668.531
TO,2025,10,industrial,46775.854
MA,2025,10,industrial,669535.315
PI,2025,10,industrial,22299.811
CE,2025,10,industrial,257146.703
RN,2025,10,industrial,121190.971
PB,2025,10,industrial,111491.782
PE,2025,10,industrial,335376.794
AL,2025,10,industrial,68550.387
SE,2025,10,industrial,96605.717
BA,2025,10,industrial,781894.576
MG,2025,10,industrial,2968961.645
ES,2025,10,industrial,390925.673
RJ,2025,10,industrial,682230.898
SP,2025,10,industrial,4483990.83
PR,2025,10,industrial,1326210.349
SC,2025,10,industrial,1104278.284
RS,2025,10,industrial,920806.516
MS,2025,10,industrial,153705.771
MT,2025,10,industrial,256891.193
GO,2025,10,industrial,550984.145
DF,2025,10,industrial,54681.578
RO,2025,11,industrial,48380.101
AC,2025,11,industrial,4690.443
AM,2025,11,industrial,195915.0
RR,2025,11,industrial,2879.738
PA,2025,11,industrial,1348583.217
AP,2025,11,industrial,5331.117
TO,2025,11,industrial,44603.927
MA,2025,11,industrial,656203.065
PI,2025,11,industrial,20857.213
CE,2025,11,industrial,247815.035
RN,2025,11,industrial,117634.136
PB,2025,11,industrial,106353.421
PE,2025,11,industrial,346405.348
AL,2025,11,industrial,71827.982
SE,2025,11,industrial,105118.241
BA,2025,11,industrial,794349.338
MG,2025,11,industrial,2797192.796
ES,2025,11,industrial,401199.897
RJ,2025,11,industrial,686715.516
SP,2025,11,industrial,4577317.348
PR,2025,11,industrial,1263333.192
SC,2025,11,industrial,1041680.643
RS,2025,11,industrial,917182.992
MS,2025,11,industrial,152880.817
MT,2025,11,industrial,236798.792
GO,2025,11,industrial,544057.036
DF,2025,11,industrial,56396.352
RO,2025,12,industrial,46576.032
AC,2025,12,industrial,4763.678
AM,2025,12,industrial,170725.0
RR,2025,12,industrial,3178.529
PA,2025,12,industrial,1363425.257
AP,2025,12,industrial,4162.458
TO,2025,12,industrial,40133.64
MA,2025,12,industrial,649408.474
PI,2025,12,industrial,21234.591
CE,2025,12,industrial,235453.828
RN,2025,12,industrial,112187.06
PB,2025,12,industrial,99849.627
PE,2025,12,industrial,312289.61
AL,2025,12,industrial,69013.189
SE,2025,12,industrial,112208.828
BA,2025,12,industrial,787015.878
MG,2025,12,industrial,2693976.624
ES,2025,12,industrial,411798.018
RJ,2025,12,industrial,608106.54
SP,2025,12,industrial,4292486.187
PR,2025,12,industrial,1171081.987
SC,2025,12,industrial,936324.929
RS,2025,12,industrial,846959.673
MS,2025,12,industrial,145090.246
MT,2025,12,industrial,224533.961
GO,2025,12,industrial,534849.1
DF,2025,12,industrial,53009.555
