uf,ano,mes,temp_media_mensal,temp_minima_mensal,temp_minima_absoluta,radiacao_kwh_m2_dia,amplitude_termica_diaria,n_dias,regiao_br,cop_ashp_agua,energia_solar_util_kwh_m2_dia,consumo_comercial_mwh,consumo_industrial_mwh,consumo_residencial_mwh,n_domicilios,consumo_resid_por_domicilio
PI,2021,1,27.55760370455464,22.410118,16.7,4.848821,10.116368,31,Nordeste,3.6652,2.4244,66117.666,17385.348,169186.364,1071549.0,0.15788952628391237
PI,2021,2,26.143893179402923,22.362663,18.6,4.3032665,8.3259735,28,Nordeste,3.5849,2.1516,60094.527,14500.218,151422.885,1071549.0,0.14131214251518132
PI,2021,3,26.22777746232707,22.082176,17.5,4.64232,8.741994,31,Nordeste,3.5896,2.3212,60424.553,17138.021,152822.812,1071549.0,0.14261859420334488
PI,2021,4,27.166174483968096,22.44454,18.2,4.4851637,9.368678,30,Nordeste,3.6428,2.2426,60101.58,17038.465,158397.096,1071549.0,0.14782067455617987
PI,2021,5,27.56170318014591,21.033237,13.2,4.4861774,11.481214,31,Nordeste,3.6654,2.2431,65807.54,19014.345,159283.845,1071549.0,0.14864821394075306
PI,2021,6,27.809101153215813,20.977484,13.7,4.348989,12.100662,30,Nordeste,3.6797,2.1745,68380.999,19498.065,166041.321,1071549.0,0.1549544827161427
PI,2021,7,27.86468630055048,21.003988,14.4,4.6928515,12.125582,31,Nordeste,3.6829,2.3464,69213.595,20110.863,161618.26,1071549.0,0.1508267564059133
PI,2021,8,28.46778079902437,21.28195,12.6,5.573759,12.7870035,31,Nordeste,3.7178,2.7869,72489.067,20327.661,166600.037,1071549.0,0.15547589237636358
PI,2021,9,30.65785808750402,23.318768,15.9,5.74879,13.423058,30,Nordeste,3.8473,2.8744,74529.365,20102.455,179034.196,1071549.0,0.16707980316345775
PI,2021,10,30.24022275955759,23.952,17.8,5.388767,11.975765,31,Nordeste,3.8223,2.6944,75376.507,20294.84,175788.162,1071549.0,0.16405051192245992
PI,2021,11,27.70980963135208,23.124743,19.6,4.575377,9.380413,30,Nordeste,3.674,2.2877,73469.63,18097.349,173023.648,1071549.0,0.1614705888391478
PI,2021,12,27.29389246161618,23.413507,19.8,4.0019026,8.018483,31,Nordeste,3.6501,2.001,74955.871,18119.792,178417.303,1071549.0,0.16650410107237282
PI,2022,1,26.412292047502408,22.384975,19.3,5.2529163,8.27266,31,Nordeste,3.6,2.6265,66745.765,16084.8,158342.497,1071549.0,0.1477697212166686
PI,2022,2,27.395629688166487,22.642328,18.6,4.836589,9.125397,28,Nordeste,3.6559,2.4183,64407.63,13595.777,148504.145,1071549.0,0.13858829134271974
PI,2022,3,26.8137756461428,22.678984,17.4,4.264816,8.267667,31,Nordeste,3.6227,2.1324,67713.706,16814.235,155174.985,1071549.0,0.14481370893911524
PI,2022,4,27.35681860373284,22.369543,16.8,4.407105,9.67665,30,Nordeste,3.6537,2.2036,66952.726,17227.514,150643.173,1071549.0,0.14058449310297524
PI,2022,5,27.499908017479083,21.781094,13.4,4.2038875,10.595025,31,Nordeste,3.6619,2.1019,70954.436,19519.118,157782.687,1071549.0,0.14724729060453606
PI,2022,6,27.00320712412365,20.655025,10.8,4.377612,11.532412,30,Nordeste,3.6335,2.1888,69827.753,19806.871,161548.039,1071549.0,0.15076122417173643
PI,2022,7,27.23562641443328,20.53547,11.2,4.689387,11.980542,31,Nordeste,3.6468,2.3447,70544.903,20071.759,163912.043,1071549.0,0.15296737993316217
PI,2022,8,27.71846924479768,20.242006,11.3,6.0002236,13.923299,31,Nordeste,3.6745,3.0001,71933.072,20333.223,162514.002,1071549.0,0.15166268831383353
PI,2022,9,29.08880313088088,21.426264,13.6,6.384923,14.554864,30,Nordeste,3.7541,3.1925,77695.211,20139.89,188451.421,1071549.0,0.1758682253448046
PI,2022,10,29.814806854763155,23.006592,15.7,6.168391,13.382486,31,Nordeste,3.797,3.0842,78214.832,20615.81,190206.858,1071549.0,0.17750644907512397
PI,2022,11,26.94028370212361,22.551851,18.2,4.9357133,9.438519,30,Nordeste,3.6299,2.4679,73635.029,18756.776,179474.718,1071549.0,0.16749091082162365
PI,2022,12,27.074143790780337,22.580542,17.2,5.138062,9.474235,31,Nordeste,3.6375,2.569,74491.486,17863.486,186872.565,1071549.0,0.17439479202537636
PI,2023,1,26.11863619635536,21.96451,17.7,4.8122406,9.217745,31,Nordeste,3.5835,2.4061,68590.229,17420.858,163917.801,1071549.0,0.15297275346251082
PI,2023,2,26.22835328058733,21.958927,17.6,5.052343,9.450669,28,Nordeste,3.5896,2.5262,64914.681,13995.924,157304.4,1071549.0,0.14680093957439183
PI,2023,3,26.00422189113593,22.17397,18.8,4.8415747,8.760143,31,Nordeste,3.577,2.4208,71124.313,18344.782,165689.33,1071549.0,0.15462599470486182
PI,2023,4,26.256313189817867,21.8893,17.9,5.0216136,9.752105,30,Nordeste,3.5912,2.5108,69512.495,16556.62,165959.797,1071549.0,0.15487840220092594
PI,2023,5,26.50328808077781,21.98523,16.3,4.764889,9.941596,31,Nordeste,3.6051,2.3824,74618.028,19760.859,173454.04,1071549.0,0.16187224289323215
PI,2023,6,26.57879381284984,20.467731,14.1,4.977588,12.444706,30,Nordeste,3.6094,2.4888,73831.98,20163.336,178027.287,1071549.0,0.16614012704971962
PI,2023,7,27.119340825676268,20.069918,11.6,5.591844,14.126282,31,Nordeste,3.6401,2.7959,74615.878,19744.164,179244.59,1071549.0,0.16727614882753844
PI,2023,8,28.42821061963088,21.32242,14.5,5.9240274,14.258064,31,Nordeste,3.7155,2.962,79158.038,20405.943,191651.028,1071549.0,0.1788541895890902
PI,2023,9,29.84368665217097,22.550085,15.0,6.2538004,14.4385395,30,Nordeste,3.7987,3.1269,84283.083,19784.814,220941.238,1071549.0,0.20618864652946342
PI,2023,10,30.994330266002063,23.491852,14.6,6.42298,14.609847,31,Nordeste,3.8676,3.2115,85288.16,19886.416,220261.335,1071549.0,0.20555414171447128
PI,2023,11,29.567600382100537,23.345089,15.0,5.823525,12.745439,30,Nordeste,3.7824,2.9118,84302.03,18889.699,221530.295,1071549.0,0.2067383712737355
PI,2023,12,29.228149435812693,23.572603,16.2,5.353485,11.79863,31,Nordeste,3.7623,2.6767,81191.012,19436.937,210855.574,1071549.0,0.19677641806394294
PI,2024,1,27.32045853624695,23.192474,19.4,5.1698427,9.441577,31,Nordeste,3.6516,2.5849,78018.377,18631.84,201986.828,1071549.0,0.1884998520832925
PI,2024,2,26.70128310891132,22.770443,19.0,5.049581,8.91286,29,Nordeste,3.6164,2.5248,72692.779,15253.608,193697.492,1071549.0,0.18076400799216835
PI,2024,3,26.95728634919353,23.00679,19.2,5.426973,9.305872,31,Nordeste,3.6309,2.7135,76113.747,18745.581,183845.431,1071549.0,0.17156978448955673
PI,2024,4,26.822285275147976,22.966602,19.7,5.034726,8.981553,30,Nordeste,3.6232,2.5174,75892.678,18718.351,187783.164,1071549.0,0.1752445889082067
PI,2024,5,27.19119895929256,21.600183,15.1,5.1790237,11.576384,31,Nordeste,3.6442,2.5895,80260.371,20422.301,197312.229,1071549.0,0.18413738335811053
PI,2024,6,27.01437375334621,20.754074,13.0,5.0243826,12.491852,30,Nordeste,3.6341,2.5122,78939.26,20808.859,201512.626,1071549.0,0.1880573132913194
PI,2024,7,26.837795602998806,19.84711,12.5,5.4206443,13.5268955,31,Nordeste,3.6241,2.7103,76731.206,21068.779,191880.568,1071549.0,0.17906840284485356
PI,2024,8,28.122216925493856,20.57471,12.5,6.1741605,14.5314665,31,Nordeste,3.6978,3.0871,79514.672,21284.674,194460.412,1071549.0,0.18147598663243586
PI,2024,9,29.522745356154225,21.95,14.0,6.7277884,14.568347,30,Nordeste,3.7797,3.3639,83673.486,20343.642,216385.337,1071549.0,0.2019369501534694
PI,2024,10,30.26242009827966,23.541548,16.5,6.3802595,13.416089,31,Nordeste,3.8236,3.1901,86721.918,20914.701,224630.966,1071549.0,0.20963200562923393
PI,2024,11,29.304737988646863,23.605833,18.0,5.9766264,11.845625,30,Nordeste,3.7668,2.9883,87163.973,20364.194,237832.586,1071549.0,0.22195213284693469
PI,2024,12,28.4854799544962,23.047358,18.4,5.7033496,11.55814,31,Nordeste,3.7189,2.8517,85014.376,20277.743,229872.617,1071549.0,0.21452366340689974
PI,2025,1,26.385486637134928,22.665598,18.8,4.689866,8.626283,31,Nordeste,3.5985,2.3449,78398.609,19399.783,216271.793,1071549.0,0.2018309876636533
PI,2025,2,27.34345348037232,22.576502,17.9,5.562824,10.062295,28,Nordeste,3.6529,2.7814,75314.335,15920.789,195858.766,1071549.0,0.18278097035226573
PI,2025,3,27.2124830596672,22.711662,18.1,5.12402,9.847642,31,Nordeste,3.6454,2.562,74941.202,18789.85,188795.28,1071549.0,0.1761891243424239
PI,2025,4,27.66097996082018,22.447435,18.4,5.4441648,10.888975,30,Nordeste,3.6712,2.7221,78374.34,19158.01,198523.388,1071549.0,0.1852676713804035
PI,2025,5,28.11595802929889,22.150867,14.6,5.4048924,11.469727,31,Nordeste,3.6974,2.7024,82601.956,21490.898,211570.761,1071549.0,0.1974438509111576
PI,2025,6,28.526504610103427,22.049591,14.0,5.007491,11.701634,30,Nordeste,3.7212,2.5037,81463.702,21302.597,212910.941,1071549.0,0.19869454499980868
PI,2025,7,28.75663576510224,21.653952,12.2,5.6525497,12.665396,31,Nordeste,3.7347,2.8263,82959.456,21557.869,219143.522,1071549.0,0.20451096683399453
PI,2025,8,29.843282858576263,22.58991,13.8,5.984299,12.66647,31,Nordeste,3.7987,2.9921,85974.823,21146.895,221984.305,1071549.0,0.20716206631707929
PI,2025,9,30.724782543052267,23.735313,14.6,7.0004764,12.531468,30,Nordeste,3.8513,3.5002,89062.812,19713.407,234131.506,1071549.0,0.2184981797379308
PI,2025,10,30.60192431169688,24.321507,17.5,6.4408374,12.12043,31,Nordeste,3.844,3.2204,93123.89,22299.811,247358.897,1071549.0,0.230842357185719
PI,2025,11,30.410642336242496,24.935793,19.3,5.607765,10.640222,30,Nordeste,3.8325,2.8039,90118.62,20857.213,247666.62,1071549.0,0.23112953304048625
PI,2025,12,28.10621712365661,23.60584,18.1,4.918723,9.449141,31,Nordeste,3.6968,2.4594,88350.959,21234.591,246814.867,1071549.0,0.23033465291834532
PR,2021,1,22.764841242992844,19.697807,10.7,4.3359957,7.075137,31,Sul,3.3998,2.168,529910.388,1136975.509,751296.502,4209432.0,0.1784793059966285
PR,2021,2,22.491697464162385,17.274126,5.6,6.025429,11.072028,28,Sul,3.3852,3.0127,523878.799,1087912.334,692801.206,4209432.0,0.16458306156270014
PR,2021,3,22.87113461092345,18.218882,6.4,4.655841,10.267366,31,Sul,3.4054,2.3279,548497.748,1204603.998,726385.404,4209432.0,0.17256138215322162
PR,2021,4,19.325672520942994,13.929487,-1.5,4.4095225,11.297692,30,Sul,3.2213,2.2048,530641.09,1149225.014,739014.438,4209432.0,0.17556155747378743
PR,2021,5,17.073787998381725,11.351365,-3.3,3.455149,11.782134,31,Sul,3.1099,1.7276,475017.258,1177033.98,639864.328,4209432.0,0.1520072845932658
PR,2021,6,15.416905587080691,11.135912,-3.9,2.699677,8.914365,30,Sul,3.0307,1.3498,453751.452,1132414.017,657192.825,4209432.0,0.15612387253197105
PR,2021,7,14.329355013788453,7.633972,-7.9,3.6791615,13.031507,31,Sul,2.98,1.8396,449037.246,1180888.454,651103.259,4209432.0,0.15467722462317957
PR,2021,8,18.48548252335253,12.836388,-1.2,3.7787583,11.231806,31,Sul,3.1792,1.8894,488979.45,1195089.737,675661.02,4209432.0,0.16051120911324854
PR,2021,9,21.28741380152154,15.519777,1.3,4.3726015,11.643454,30,Sul,3.3219,2.1863,513504.027,1129694.847,677231.081,4209432.0,0.16088419553992084
PR,2021,10,19.408211030973145,15.520626,4.4,3.8848426,8.086423,31,Sul,3.2255,1.9424,515523.537,1193755.414,679638.49,4209432.0,0.16145610381638187
PR,2021,11,22.91788728202347,17.49278,5.8,6.3343067,11.10828,30,Sul,3.4079,3.1672,526399.894,1171770.443,686141.251,4209432.0,0.16300091104928172
PR,2021,12,24.267801018592404,18.353916,6.5,6.834714,12.152349,31,Sul,3.4809,3.4174,574452.836,1132023.358,743634.041,4209432.0,0.17665899841118707
PR,2022,1,24.42131535430912,19.8344,8.8,5.7777205,10.202631,31,Sul,3.4893,2.8889,578328.176,1157275.326,778327.416,4209432.0,0.1849008170223441
PR,2022,2,24.35566329102077,19.054989,5.7,6.1603003,11.449889,28,Sul,3.4857,3.0802,588905.891,1214487.217,762381.554,4209432.0,0.1811126902631994
PR,2022,3,22.920299048139803,18.844044,7.8,4.358696,9.205957,31,Sul,3.4081,2.1793,620817.837,1267253.663,790464.701,4209432.0,0.1877841715936972
PR,2022,4,20.183214529506447,15.902484,0.8,4.017882,9.286129,30,Sul,3.2649,2.0089,559366.592,1191287.337,674294.051,4209432.0,0.1601864695759428
PR,2022,5,16.383125443800534,11.771454,-2.1,3.3293023,9.45937,31,Sul,3.0766,1.6647,507104.922,1242408.905,656910.686,4209432.0,0.15605684709956116
PR,2022,6,16.21597885867045,11.696487,-3.9,3.102531,9.183058,30,Sul,3.0686,1.5513,489848.217,1206734.905,674188.253,4209432.0,0.16016133601873128
PR,2022,7,19.3530401766503,13.4725,-1.8,3.816737,11.476459,31,Sul,3.2227,1.9084,514591.147,1223022.902,654891.493,4209432.0,0.15557716409244762
PR,2022,8,17.201887022637642,11.936052,-2.3,3.8752255,10.351803,31,Sul,3.1161,1.9376,530176.046,1231069.005,667639.08,4209432.0,0.15860550307024796
PR,2022,9,16.79142290376677,12.6713085,-0.5,3.5320308,8.469967,30,Sul,3.0962,1.766,503724.472,1179580.461,690333.757,4209432.0,0.1639968900792316
PR,2022,10,20.02492044493061,15.388013,3.7,4.6631875,9.636987,31,Sul,3.2568,2.3316,510297.269,1167673.372,690726.299,4209432.0,0.16409014304067626
PR,2022,11,19.856017846690712,14.220583,0.2,6.4529433,11.287993,30,Sul,3.2482,3.2265,524016.976,1153022.529,696470.21,4209432.0,0.16545467654543414
PR,2022,12,23.051288101310604,18.370085,6.7,6.268739,10.244803,31,Sul,3.4151,3.1344,560955.074,1134500.811,733610.033,4209432.0,0.1742776776059098
PR,2023,1,23.0763576434582,18.60969,6.8,5.9892607,9.811657,31,Sul,3.4164,2.9946,577695.221,1164240.871,777570.06,4209432.0,0.18472089821144516
PR,2023,2,22.418298493627205,18.521584,8.2,4.9395833,8.821117,28,Sul,3.3813,2.4698,592225.811,1128050.357,776616.936,4209432.0,0.18449447241338024
PR,2023,3,23.4692644999709,19.105095,8.0,5.179866,9.948763,31,Sul,3.4375,2.5899,632260.27,1227119.224,766855.5,4209432.0,0.1821755286699013
PR,2023,4,20.24496524065798,15.79736,0.3,4.4104667,9.611801,30,Sul,3.268,2.2052,614471.748,1200073.087,779955.996,4209432.0,0.1852877053246139
PR,2023,5,18.27095258670916,13.55295,-1.8,3.7537925,10.55337,31,Sul,3.1686,1.8769,538761.929,1237257.339,698247.941,4209432.0,0.16587699741912923
PR,2023,6,16.341847211828753,11.648668,-2.0,3.2496436,10.293639,30,Sul,3.0746,1.6248,518357.763,1154473.251,703333.395,4209432.0,0.1670851067317396
PR,2023,7,17.118698081379424,13.021629,-0.8,3.1458516,9.314888,31,Sul,3.1121,1.5729,524301.728,1197101.261,720755.249,4209432.0,0.17122387272202044
PR,2023,8,18.401029393539016,13.317508,-1.8,3.8835566,11.217367,31,Sul,3.175,1.9418,568288.66,1234287.385,723761.164,4209432.0,0.1719379631266166
PR,2023,9,21.74045349388965,16.5,-0.7,4.5280547,11.5502825,30,Sul,3.3456,2.264,584130.037,1189717.46,743241.217,4209432.0,0.17656567845733104
PR,2023,10,21.50885170458824,17.46681,7.7,4.0578747,9.1757965,31,Sul,3.3334,2.0289,609709.779,1218599.043,814175.064,4209432.0,0.19341684673846732
PR,2023,11,22.71867371400713,18.338333,0.7,4.9978366,9.631969,30,Sul,3.3973,2.4989,606413.355,1209853.604,812872.827,4209432.0,0.19310748504786396
PR,2023,12,24.17305775127863,19.487219,8.3,6.335007,10.386466,31,Sul,3.4757,3.1675,642474.236,1166321.888,846168.673,4209432.0,0.20101730423487063
PR,2024,1,23.679762237052334,19.121397,9.3,5.985058,10.349358,31,Sul,3.4489,2.9925,664614.978,1204075.281,932338.802,4209432.0,0.22148803021405264
PR,2024,2,24.4357088428031,20.206667,14.0,5.565898,10.104341,29,Sul,3.4901,2.7829,669768.932,1188632.446,894599.67,4209432.0,0.21252265626336286
PR,2024,3,23.966379277302583,19.504204,10.2,5.125652,10.331231,31,Sul,3.4645,2.5628,697611.274,1247447.014,930098.967,4209432.0,0.22095593110899522
PR,2024,4,22.641460257537176,18.596302,2.9,3.9117196,9.200888,30,Sul,3.3932,1.9559,660217.467,1274910.951,881192.545,4209432.0,0.20933763628917157
PR,2024,5,19.699252988323824,15.565184,1.0,3.1899085,9.013957,31,Sul,3.2402,1.595,632511.186,1296720.048,839318.104,4209432.0,0.19938987112750606
PR,2024,6,19.21201960509447,14.27918,-3.5,3.2338967,10.670189,30,Sul,3.2156,1.6169,600619.195,1249080.497,772377.486,4209432.0,0.18348734128499997
PR,2024,7,16.42512418888941,12.0299225,-3.9,2.888888,9.642015,31,Sul,3.0786,1.4444,575908.614,1301801.891,771103.576,4209432.0,0.18318470900587064
PR,2024,8,17.9795746150593,11.864721,-5.3,4.2847815,13.284584,31,Sul,3.1542,2.1424,566194.4,1348993.292,772474.062,4209432.0,0.18351028404782405
PR,2024,9,22.093725726671853,16.00985,1.8,4.5932856,13.192239,30,Sul,3.3641,2.2966,586553.085,1286892.305,804636.917,4209432.0,0.1911509479188641
PR,2024,10,22.15616740402877,17.283148,7.6,5.020374,10.677577,31,Sul,3.3674,2.5102,633611.648,1317118.174,850979.838,4209432.0,0.20216025297474813
PR,2024,11,22.90189618542871,18.356388,4.7,5.609091,10.123333,30,Sul,3.4071,2.8045,644241.042,1310223.114,868506.569,4209432.0,0.20632393372787589
PR,2024,12,22.412535350003346,18.33989,7.6,5.323623,8.843767,31,Sul,3.381,2.6618,642051.893,1209559.323,865341.429,4209432.0,0.2055720175548625
PR,2025,1,23.620526251794903,19.070475,7.3,5.847604,10.497774,31,Sul,3.4457,2.9238,657772.144,1245746.003,918510.06,4209432.0,0.21820285017075938
PR,2025,2,24.28123260438932,20.075417,12.8,5.514237,10.317057,28,Sul,3.4816,2.7571,711035.134,1241212.462,987540.258,4209432.0,0.23460178427873404
PR,2025,3,23.62900203227757,18.921175,8.7,5.147785,10.924706,31,Sul,3.4462,2.5739,738650.003,1342714.155,1000354.342,4209432.0,0.23764592039971189
PR,2025,4,20.04020300641406,16.397287,-0.1,3.4018087,8.565891,30,Sul,3.2576,1.7009,656196.148,1286143.722,861200.694,4209432.0,0.20458833733387308
PR,2025,5,18.32131937569619,13.710478,0.2,3.4346442,10.418934,31,Sul,3.1711,1.7173,591386.983,1326744.489,785558.817,4209432.0,0.1866187212431511
PR,2025,6,15.605943796090449,11.565259,-7.8,2.5421689,8.862764,30,Sul,3.0396,1.2711,573172.361,1277053.428,787064.019,4209432.0,0.18697629965277976
PR,2025,7,14.663456762932128,9.597185,-3.4,3.4100068,11.490432,31,Sul,2.9954,1.705,597831.162,1308638.87,809640.718,4209432.0,0.1923396596025307
PR,2025,8,16.53138924844874,11.268762,-1.6,3.942908,11.639619,31,Sul,3.0837,1.9715,593604.065,1279077.553,811343.583,4209432.0,0.19274419517882696
PR,2025,9,19.939520684628977,14.216956,2.1,4.581815,12.159152,30,Sul,3.2524,2.2909,599271.224,1240590.035,824108.535,4209432.0,0.1957766594162823
PR,2025,10,19.71231441103025,15.3581085,4.5,4.2954903,9.622824,31,Sul,3.2409,2.1477,646584.545,1326210.349,861040.292,4209432.0,0.20455023195528518
PR,2025,11,20.57449052115862,15.640869,5.7,5.7426534,10.838377,30,Sul,3.2849,2.8713,643907.529,1263333.192,855809.239,4209432.0,0.20330753389055814
PR,2025,12,23.196103700612984,18.33158,5.6,6.116776,10.79494,31,Sul,3.4228,3.0584,688464.994,1171081.987,918331.758,4209432.0,0.21816049243698438
RJ,2021,1,25.40751163614804,20.972307,5.6,6.742048,9.708521,31,Sudeste,3.5437,3.371,822266.176,732748.38,1260203.221,6152051.0,0.2048427786115557
RJ,2021,2,23.84907258293323,20.282816,1.5,4.9377456,8.386761,28,Sudeste,3.4581,2.4689,825226.581,681050.657,1299315.809,6152051.0,0.21120042876757683
RJ,2021,3,24.277206249961623,20.119286,4.2,5.539873,9.650066,31,Sudeste,3.4814,2.7699,858710.598,741228.125,1304032.87,6152051.0,0.2119671748494933
RJ,2021,4,21.37466742997157,17.097664,-5.1,4.465415,9.128297,30,Sudeste,3.3264,2.2327,780715.968,744009.964,1239358.755,6152051.0,0.20145456450214733
RJ,2021,5,20.2004101461953,16.218035,-2.2,3.442168,8.888829,31,Sudeste,3.2657,1.7211,725565.272,754209.164,1000198.93,6152051.0,0.16257975267110109
RJ,2021,6,18.995312454419416,15.130465,-5.1,2.966211,8.409427,30,Sudeste,3.2047,1.4831,699070.21,712776.906,967819.953,6152051.0,0.15731663359097642
RJ,2021,7,17.438680351291442,12.395871,-9.9,3.5224445,10.771484,31,Sudeste,3.1277,1.7612,660551.7,701773.667,876682.102,6152051.0,0.14250241130965915
RJ,2021,8,19.381099793059715,14.748677,-5.7,3.8924134,10.048413,31,Sudeste,3.2241,1.9462,681603.882,716328.751,871576.521,6152051.0,0.14167251230524583
RJ,2021,9,21.9787544428106,17.943768,-1.1,4.3006606,9.161911,30,Sudeste,3.3581,2.1503,731396.107,705698.316,1042397.053,6152051.0,0.16943894857178524
RJ,2021,10,20.966496182919272,18.241055,-0.2,3.3288918,6.448906,31,Sudeste,3.3052,1.6644,736909.638,742831.323,942922.395,6152051.0,0.15326959984564498
RJ,2021,11,21.148050909732635,17.440897,-3.1,5.0989532,8.182564,30,Sudeste,3.3146,2.5495,737320.406,716960.088,962117.325,6152051.0,0.15638968613881776
RJ,2021,12,22.56206729867852,19.150248,2.8,5.4289656,7.948139,31,Sudeste,3.389,2.7145,821703.356,658196.144,1088592.143,6152051.0,0.17694784113460696
RJ,2022,1,24.88001228814301,21.442451,12.6,5.3583612,8.116516,31,Sudeste,3.5145,2.6792,826389.006,710503.096,1107534.539,6152051.0,0.18002687867834646
RJ,2022,2,24.2544650329737,21.031183,9.7,4.997049,7.7814097,28,Sudeste,3.4802,2.4985,826388.306,694053.957,1235377.873,6152051.0,0.20080748241521404
RJ,2022,3,25.22283702772819,20.804049,8.3,5.880222,10.178812,31,Sudeste,3.5335,2.9401,907173.888,735802.777,1328989.233,6152051.0,0.21602376719568808
RJ,2022,4,22.96297563823689,19.326944,5.9,4.3764462,8.312064,30,Sudeste,3.4103,2.1882,838001.27,739753.925,1222479.001,6152051.0,0.19871080408793748
RJ,2022,5,20.31670814663582,16.150324,1.4,3.751653,9.33238,31,Sudeste,3.2717,1.8758,766520.595,736024.213,975820.874,6152051.0,0.15861716263405487
RJ,2022,6,18.69182962210701,14.84,2.6,3.0613601,9.0596,30,Sudeste,3.1895,1.5307,693223.946,697186.97,896239.444,6152051.0,0.14568140673736288
RJ,2022,7,19.90281773798932,15.069033,2.4,3.8559258,11.222322,31,Sudeste,3.2505,1.928,697559.227,710256.527,883705.201,6152051.0,0.14364399791224097
